"","MSFT.Adjusted","AAPL.Adjusted","AMZN.Adjusted","GOOG.Adjusted","BRK.B.Adjusted","JPM.Adjusted","JNJ.Adjusted","WMT.Adjusted","XOM.Adjusted","V.Adjusted","PG.Adjusted","BAC.Adjusted","MA.Adjusted","T.Adjusted","HD.Adjusted","VZ.Adjusted","DIS.Adjusted","CVX.Adjusted","INTC.Adjusted","KO.Adjusted","UNH.Adjusted","WFC.Adjusted","BA.Adjusted","CSCO.Adjusted","CMCSA.Adjusted","MRK.Adjusted","PFE.Adjusted","PEP.Adjusted","ORCL.Adjusted","C.Adjusted"
"343",18.421692,20.572912,85.32,227.696533,70.800003,33.034271,43.917976,38.224606,49.688084,14.099379,37.693142,14.817804,19.297056,14.58149,21.29793,17.801107,23.12044,47.445724,13.476797,16.449644,22.795193,22.108036,36.0014,17.303881,6.179438,20.92074,10.938184,42.317455,18.836828,35.530098
"344",18.312225,20.47472,84.440002,227.452454,67.800003,33.291626,44.519196,38.558079,49.480663,14.040266,37.794567,15.052431,19.108183,14.558719,21.17293,17.709473,22.903875,47.261425,13.666199,16.482981,23.276716,22.015791,35.292,16.874987,6.19596,21.268263,10.903918,42.075607,18.678608,36.360672
"345",18.085478,20.239786,83.559998,226.122437,65.400002,32.160847,44.152584,38.806229,49.027306,13.985229,37.620701,14.303425,19.141228,14.433516,21.008856,17.52619,22.436092,46.380768,13.578783,16.349627,23.921619,20.670555,34.998989,16.508482,6.096824,21.080597,10.849089,41.709164,18.704985,34.053543
"346",18.398239,20.548056,85.959999,228.433777,66.43,32.917297,44.423889,39.385593,49.732521,14.038553,37.729362,14.375616,19.29517,14.59857,21.251057,17.875568,22.713295,46.913254,13.702622,16.156252,23.895824,20.885796,35.731514,16.711231,6.134,21.365566,10.86965,41.540592,19.232374,36.729809
"347",18.468605,20.934626,84.599998,230.276871,67.099998,33.455387,44.225925,40.453869,49.473473,14.085728,37.888741,15.341211,19.262108,14.501812,21.62608,17.778206,22.747942,46.783539,13.877455,16.042904,24.394548,21.431574,35.947407,16.773615,6.175306,21.53237,10.828528,41.401344,19.329062,37.468105
"348",18.52334,20.730776,83.580002,229.141129,66.580002,33.104458,44.04995,40.38369,49.084881,13.905244,37.939453,15.693152,19.133675,14.484732,21.204182,17.801107,22.401443,46.851818,13.673485,16.159592,24.127983,21.316277,34.598034,16.617653,6.117478,21.53237,10.80797,41.452637,19.302689,37.283546
"349",18.179304,19.837057,81.059998,221.614334,64.599998,31.76313,43.859314,40.212132,47.890324,13.624269,37.823547,14.944143,18.503794,14.240001,20.399452,17.308544,21.734423,45.914082,13.440372,16.236275,24.489134,20.21702,34.050568,16.165371,6.014211,21.462872,10.883356,41.174145,18.810457,36.914394
"350",18.541004,20.38522,82.120003,221.808609,65.5,32.519562,43.844666,40.048386,47.847145,13.743221,37.997417,15.250968,18.71438,14.285539,21.040102,17.342907,21.829716,46.155422,13.673485,16.206263,24.231174,20.247766,33.757572,16.383713,5.923338,21.344715,10.951886,41.218117,18.968678,38.206406
"351",18.596043,20.459799,83,221.156052,65.199997,32.293404,44.262569,40.290112,48.933746,13.782187,38.250977,15.115602,18.632227,14.444894,20.899481,17.428822,22.072266,46.996613,13.695337,16.456312,24.231174,20.455318,33.557087,16.563063,6.034864,21.879896,11.219179,41.372032,19.144476,38.114117
"352",18.611769,20.674845,84.089996,229.345352,65.489998,33.081059,44.687828,40.321297,49.35833,13.907293,38.410351,15.467556,19.172396,14.535958,20.844784,17.589193,22.427429,47.313778,13.629777,16.476316,24.411741,21.124092,34.497799,17.069937,6.010082,21.782591,11.12323,41.657852,19.285112,41.34412
"353",19.193634,21.034067,85,231.751343,66.589996,34.048077,45.109123,40.048386,50.315407,14.151359,38.816048,15.756322,19.571859,14.797768,21.485445,17.967211,23.207066,48.079136,13.7609,16.639677,24.867479,21.477701,35.369102,17.303881,6.224873,22.630541,11.404223,42.134247,19.434547,43.374409
"354",19.374483,21.014181,84.5,233.489822,66.510002,33.541176,45.29393,40.196545,51.308487,13.936005,38.642178,15.657062,19.286667,14.87745,21.11824,17.990114,23.215727,48.789314,13.666199,16.356297,25.529575,21.001095,36.340656,17.202505,6.237266,22.588837,11.465904,42.104935,19.619131,44.481838
"355",19.374483,21.056442,84.190002,234.804901,66.879997,33.985687,45.19043,40.290112,50.862331,14.147254,38.685642,16.018024,19.730513,14.968506,21.344807,17.932838,23.276367,48.713463,13.91388,16.249611,25.72735,21.008791,37.204269,17.155714,6.282703,22.901604,11.513878,41.987656,19.540026,43.835842
"356",19.303715,20.809088,84,233.12619,65.959999,33.767307,44.813488,40.391479,51.358856,14.39747,38.656666,16.054121,19.518974,15.088031,21.540127,18.030214,23.388977,49.016842,14.154274,16.396301,24.87608,21.231709,36.872688,17.101128,6.253788,22.713943,11.493319,42.420059,19.513655,42.728416
"357",19.413794,21.062658,84.309998,232.159805,65.760002,33.884312,44.710007,39.954826,50.991856,14.296968,38.439339,16.171444,19.510475,15.036806,21.524509,17.783932,23.397636,48.954788,14.183411,16.482981,24.884674,21.323961,39.956985,17.06214,6.423144,22.845999,11.555003,42.332134,19.478485,46.60442
"358",19.405937,21.137236,82.760002,231.507248,66.139999,33.470997,44.56218,39.869038,50.459328,14.458991,38.533508,16.225592,19.224339,14.917282,21.633892,17.766743,23.25038,48.734146,14.751631,16.356297,24.231174,20.985729,39.355556,17.155714,6.489234,22.463732,11.520727,41.599228,19.478485,48.265575
"359",19.382343,20.908531,81.190002,229.973007,65.720001,33.892097,44.673046,39.666313,49.761314,14.582046,39.199997,15.873641,19.135567,14.826222,21.321373,17.778206,22.557373,48.223919,14.802621,16.259615,24.076397,21.15484,38.299183,16.8438,6.32814,22.540184,11.445343,41.533264,19.232374,46.142986
"360",18.87125,20.546808,79.160004,227.029037,64.599998,32.496178,44.303463,39.744286,49.228798,14.393365,38.410351,14.853903,18.950476,14.433516,21.065342,17.394459,22.24552,47.217251,14.365536,16.1796,23.500282,20.147831,37.605213,16.508482,6.257918,22.09536,11.22603,41.225456,19.285112,41.897842
"361",18.761166,20.5319,78.139999,225.65918,63.799999,31.8645,44.170425,39.705292,49.063274,14.376954,38.250977,14.691367,18.929701,14.439206,20.899908,17.262726,22.002962,46.913857,14.183411,16.603006,24.643919,20.05559,37.319931,16.804804,6.369447,21.673288,11.157498,41.631786,19.135687,42.082413
"362",18.957739,20.702185,78.459999,227.905746,64.199997,32.839314,44.11869,40.344692,49.120865,14.54308,38.301685,15.206064,19.208292,14.313992,21.191389,17.320005,22.037615,47.113823,14.146995,16.529654,24.824492,20.685928,37.366184,16.758018,6.39423,21.272326,11.020426,41.846039,18.951096,44.020409
"363",19.358753,21.169554,78.870003,229.788696,64.239998,33.018681,44.584354,40.297916,49.782902,14.430279,38.294445,15.4318,19.45854,14.518886,21.293804,17.52619,22.436092,47.548218,14.307259,16.653015,24.833082,20.685928,37.898232,17.030949,6.745335,21.595911,11.232884,42.510986,19.311481,44.758705
"364",19.51602,21.495226,80.900002,228.453705,64,33.174641,44.769119,40.079586,50.840729,14.551281,39.265205,15.368595,19.59074,14.655479,21.648298,17.726652,22.765272,48.596256,14.423811,16.806376,23.938826,20.739738,38.168106,17.093332,6.803164,21.785837,11.109521,43.057697,19.232374,43.189842
"365",19.484564,21.272728,82.239998,231.118713,64.800003,33.424191,45.027817,39.853447,50.732784,14.454898,38.946442,15.386658,19.860838,14.763622,21.569519,17.692289,23.345667,48.492825,14.518518,16.879725,24.42034,21.277836,38.962307,17.33507,6.960127,22.19384,11.082106,42.880371,19.79492,43.005264
"366",19.657547,21.449228,83.849998,234.590698,65.010002,33.548973,44.83564,39.791073,50.840729,14.83021,40.598179,15.549189,19.982653,15.116488,21.687695,17.955751,24.567091,49.26506,14.394671,16.863054,25.030853,21.416203,38.931473,17.943323,7.084046,22.482258,11.198615,42.747395,20.005896,43.835842
"367",19.547472,21.399515,84.540001,235.188461,65.279999,33.14344,44.65826,39.549347,50.358597,14.826106,40.308414,15.323444,19.719181,15.173402,21.53801,17.904205,24.619064,48.782425,14.212553,17.456104,24.996456,21.085655,39.594589,18.005701,7.108831,22.890259,11.136935,43.449257,20.09379,42.543842
"368",19.657547,21.593416,83.860001,236.672897,65.139999,34.118248,44.599125,39.284222,50.37299,14.945063,40.062092,15.341504,19.641745,15.099417,21.671932,17.795383,24.324537,48.982372,14.103285,17.676376,24.729898,21.462328,39.301567,17.77177,7.203834,23.136463,11.212326,43.367992,19.970726,41.713268
"369",19.814806,21.772411,83.550003,237.878372,65.989998,33.681545,44.458687,38.933327,50.005985,15.012741,39.866501,15.160909,20.212133,15.196169,21.593155,17.755285,24.506451,49.389183,14.241697,17.77466,23.818434,21.969669,40.149754,17.919928,7.195574,23.002815,11.109521,43.06509,19.91799,38.02182
"370",19.814806,22.606472,90.699997,243.233307,67.620003,34.820114,44.488266,39.019119,50.617653,15.195269,40.069344,15.576279,20.753256,15.105106,22.105209,17.417368,24.57575,49.954563,14.31454,17.849213,25.185633,22.607704,40.373379,18.216255,7.249271,22.629978,11.253445,43.102024,19.452122,38.760113
"371",19.89344,22.939594,90.440002,244.941895,67.379997,35.061863,44.916954,38.956722,50.257858,15.139898,40.228703,15.90135,20.794809,15.008349,21.994921,16.901888,24.653717,49.623615,14.139712,18.103382,25.228626,22.123419,40.774334,18.239647,7.042741,22.517429,11.184908,43.441875,18.915937,40.790405
"372",19.861986,22.998013,90.279999,244.812378,66.599998,35.054077,44.924351,39.073692,50.365799,15.133747,41.525478,15.919407,21.113054,15.395365,22.239138,16.947712,24.636389,50.085579,14.248975,18.218603,24.575121,21.90049,40.882263,18.24744,7.141876,22.42598,11.315123,44.224998,19.003834,39.313831
"373",19.89344,22.873714,90.559998,247.572037,66.419998,34.742134,44.843044,39.697495,50.063549,15.051712,41.3661,15.576279,21.023346,15.292922,22.16824,16.890436,24.255239,49.678776,14.234411,17.96105,24.583723,21.74675,40.758896,18.426802,7.129484,22.38378,11.404223,43.60442,18.959888,40.88269
"374",20.263008,22.930889,93.75,248.59819,67.199997,36.239441,45.146091,39.759892,50.250652,15.260907,41.467529,15.90135,21.208439,15.08234,21.758596,16.901888,24.584412,50.078686,14.227123,17.910217,23.71525,22.592329,40.974808,18.255243,7.108831,22.039087,11.513878,43.279331,18.81925,42.912983
"375",20.215824,23.057673,92.379997,248.299316,67.199997,35.139866,44.916954,39.29982,49.653358,15.160402,41.474766,15.802022,20.718315,15.440901,21.545889,17.11381,24.324537,49.209919,14.482092,17.81871,22.941374,22.108036,40.381062,17.779554,6.955997,22.039087,11.2603,43.198082,18.573132,41.713268
"376",20.396675,22.84885,92.110001,247.457474,66.220001,34.601757,44.880001,39.533741,49.602997,15.080423,41.902203,15.332475,20.298075,15.383985,21.301676,17.268448,24.229246,48.754833,14.234411,17.737381,22.382452,21.869734,39.933865,17.662586,6.906429,21.81398,11.267154,43.249775,18.60829,40.88269
"377",20.090012,22.668615,90.519997,245.32048,65.360001,34.040268,44.806084,38.574657,49.437473,14.49181,42.025349,14.989347,19.331043,15.344146,21.151997,17.14817,23.926058,48.720367,14.110568,17.950884,21.789141,21.669882,39.725666,17.639196,6.894038,21.982805,11.239737,43.353214,18.335796,40.421268
"378",20.310184,23.138468,92.209999,248.334183,65.82,34.944897,45.286518,38.598049,50.077946,14.59025,42.134029,15.549189,19.65591,15.611645,21.474995,17.383005,24.454472,49.43745,14.380104,18.005098,22.184683,22.215658,40.920834,18.411203,7.038609,22.531496,11.356248,43.611805,18.60829,42.17469
"379",20.247278,23.042759,91.720001,248.334183,66.82,34.999493,45.035225,38.387508,49.703739,14.268258,41.952908,15.495012,19.523699,15.480742,21.13624,17.274183,24.20326,48.892742,14.190705,18.066103,22.081497,21.792868,42.115993,18.169466,7.179051,22.404882,11.493319,43.227608,18.564342,43.374409
"380",20.22368,23.039032,93.360001,246.999191,66.459999,34.172852,45.005646,38.278339,49.372719,14.173913,41.960152,15.278298,19.090237,15.372601,20.986565,17.337179,23.787457,48.561779,14.256259,18.198269,21.531181,21.662188,41.753582,18.356617,6.972519,22.250124,11.342542,43.33844,18.318224,44.666424
"381",19.563196,22.480919,91.040001,242.690338,65.220001,32.26223,44.207386,38.208164,48.408436,14.175966,41.018372,14.637187,18.831482,15.144943,20.734472,17.188267,23.700832,47.444778,13.768186,18.001717,21.316214,20.44763,40.180599,18.005701,6.472712,21.933561,11.178054,43.19067,17.896305,41.805553
"382",19.626099,22.983089,89.849998,241.385223,65.290001,32.683849,44.148254,38.270535,47.911903,13.903192,41.112553,14.754575,18.857925,15.09372,20.506016,17.11953,23.57089,46.982807,13.819181,18.255878,20.87768,20.201649,39.633144,17.678185,6.295096,22.264189,11.068399,44.993362,17.878731,41.713268
"383",19.374483,23.122313,88.669998,243.34787,65.699997,34.198586,44.214771,38.254951,48.631527,13.979082,41.06184,15.314416,18.937252,15.230315,20.600548,17.159624,23.969372,47.844681,13.91388,18.232157,20.671307,21.593006,40.31168,17.888741,6.364801,22.348597,11.239737,44.956429,17.922672,43.097561
"384",19.744047,23.618269,90.910004,248.438797,65.779999,35.065258,44.56218,38.582447,49.408718,13.999584,41.315399,15.350538,18.958025,15.452279,20.710838,17.279903,24.411165,48.651398,14.29997,18.408381,20.963665,22.03117,40.319393,18.20846,6.41459,22.869162,11.500167,44.971214,18.054525,43.097561
"385",19.736179,23.648098,93.970001,257.80368,65.800003,35.682095,44.872604,38.590244,49.415897,14.532827,41.257439,15.666579,19.931448,15.128677,20.59267,17.096607,24.402498,48.616955,14.38739,18.574438,21.53978,22.492395,39.933865,18.411203,6.443634,22.644047,11.438488,45.192841,18.080893,42.820698
"386",20.184368,23.526287,95.220001,256.129974,65.709999,35.369762,45.04261,38.785187,49.689346,14.711256,41.764553,15.648516,19.937113,14.98999,21.18351,16.968584,24.835629,49.26506,14.482092,18.499874,20.774492,22.330965,40.327103,18.457993,6.493424,22.812878,11.445343,44.616577,18.283056,42.912983
"387",20.090012,23.675447,95.709999,257.161102,65.739998,35.799191,45.633915,38.96452,49.847679,14.959419,41.699345,15.802022,20.264109,14.828187,21.238651,16.968584,24.809641,50.168324,14.693346,18.520212,21.213026,22.453959,40.627827,18.738728,6.451933,22.904324,11.596118,44.764328,18.274252,42.728416
"388",20.22368,23.717709,93.599998,261.041565,65.599998,35.978786,46.217827,38.683811,50.466534,15.11529,41.655891,16.2806,20.413431,14.793512,21.301676,16.875481,24.809641,50.795773,14.860896,18.567657,21.694553,23.276478,39.833626,18.543779,6.339905,23.115358,11.719482,45.008137,18.256626,44.020409
